false_positive_rate,true_positive_rate,threshold
0.0001891891891891892,0.0067943174799258805,0.9999861055183414
0.00021621621621621621,0.0067943174799258805,0.9999860524381748
0.00021621621621621621,0.006838436424600723,0.9999856654645354
0.00021621621621621621,0.006992852730962676,0.9999849077249965
0.00024324324324324323,0.006992852730962676,0.9999847972017476
0.00024324324324324323,0.007081090620312362,0.9999843726416244
0.00024324324324324323,0.007125209564987206,0.9999843625762754
0.00024324324324324323,0.007213447454336892,0.9999840734089055
0.00024324324324324323,0.0073458042883614225,0.9999840276604826
0.00024324324324324323,0.007367863760698844,0.9999838193208936
0.0002972972972972973,0.007367863760698844,0.9999834923048085
0.0002972972972972973,0.007389923233036266,0.9999834799746042
0.0003243243243243243,0.007389923233036266,0.9999831761579914
0.0003243243243243243,0.007522280067060796,0.9999817189995301
0.00035135135135135135,0.007522280067060796,0.9999816999216302
0.00035135135135135135,0.007610517956410483,0.9999815779185776
0.00035135135135135135,0.007632577428747904,0.9999815494600653
0.0003783783783783784,0.007632577428747904,0.9999814460942061
0.0003783783783783784,0.007676696373422748,0.9999813808140195
0.0004054054054054054,0.007676696373422748,0.9999813406371159
0.0004054054054054054,0.008117885820171181,0.9999784764451782
0.0004054054054054054,0.008250242654195711,0.9999784144037981
0.00043243243243243243,0.008250242654195711,0.9999783959458141
0.00043243243243243243,0.008382599488220241,0.9999772343666
0.00043243243243243243,0.008426718432895086,0.9999771789795141
0.00043243243243243243,0.008492896849907351,0.9999768906471636
0.00043243243243243243,0.008559075266919616,0.9999768253389681
0.00043243243243243243,0.008603194211594459,0.999976652687834
0.00043243243243243243,0.008647313156269302,0.9999765615279715
0.00043243243243243243,0.008912026824318362,0.9999743031972168
0.00045945945945945947,0.008912026824318362,0.9999738932694872
0.00045945945945945947,0.008978205241330627,0.9999733022245187
0.00045945945945945947,0.009066443130680314,0.9999730121871854
0.00045945945945945947,0.00913262154769258,0.9999726951088589
0.00045945945945945947,0.009242918909379687,0.9999710974374959
0.00045945945945945947,0.009331156798729374,0.9999699424282477
0.00045945945945945947,0.009441454160416482,0.9999698121332623
0.00045945945945945947,0.009485573105091327,0.9999696762999306
0.00045945945945945947,0.00952969204976617,0.9999696297620585
0.00045945945945945947,0.009617929939115857,0.9999695116413861
0.00045945945945945947,0.0096620488837907,0.9999693816632459
0.00045945945945945947,0.009816465190152652,0.9999693280789373
0.00045945945945945947,0.009860584134827495,0.9999691875573065
0.00045945945945945947,0.010610606194299833,0.9999691867035065
0.00045945945945945947,0.010632665666637254,0.9999691726042477
0.00045945945945945947,0.011338568781434749,0.9999690820955164
0.00045945945945945947,0.01213270978558193,0.9999690011847523
0.00045945945945945947,0.012176828730256772,0.9999688090325095
0.00045945945945945947,0.012904791317391688,0.9999684378998119
0.00045945945945945947,0.012948910262066531,0.9999683028051214
0.00045945945945945947,0.01305920762375364,0.9999682739273662
0.00045945945945945947,0.013588634959851761,0.9999679799108023
0.00045945945945945947,0.013654813376864026,0.99996795743593
0.00045945945945945947,0.013676872849201447,0.9999678888490076
0.00045945945945945947,0.01409600282361246,0.9999678712060059
0.00045945945945945947,0.014140121768287302,0.9999678107417306
0.00045945945945945947,0.014162181240624724,0.9999677049581879
0.00045945945945945947,0.014206300185299567,0.9999674617359566
0.00045945945945945947,0.01422835965763699,0.9999673433826796
0.00045945945945945947,0.014272478602311832,0.9999672804369951
0.00045945945945945947,0.014603370687373158,0.9999671955065339
0.00045945945945945947,0.01541957116385776,0.9999670375961983
0.00045945945945945947,0.015441630636195183,0.9999669561649257
0.00045945945945945947,0.016015176916968146,0.9999669256924499
0.00045945945945945947,0.016037236389305567,0.9999668931647744
0.00045945945945945947,0.017294626312538603,0.9999668391386634
0.00045945945945945947,0.017316685784876027,0.9999667638420583
0.00045945945945945947,0.017735815759287038,0.9999667265611958
0.00045945945945945947,0.01775787523162446,0.9999667222189313
0.00045945945945945947,0.01802258889967352,0.999966587696712
0.00045945945945945947,0.018441718874084533,0.9999665822222795
0.00045945945945945947,0.01852995676343422,0.9999661414633348
0.00045945945945945947,0.019103503044207184,0.9999660805283893
0.00045945945945945947,0.01916968146121945,0.9999659853855434
0.00045945945945945947,0.02009617929939116,0.9999657466372905
0.00045945945945945947,0.02011823877172858,0.9999657184709357
0.00045945945945945947,0.02053736874613959,0.9999656303510288
0.00045945945945945947,0.02066972558016412,0.9999650861354085
0.00045945945945945947,0.02080208241418865,0.9999650765904259
0.00045945945945945947,0.02141974763963646,0.9999649983796829
0.00045945945945945947,0.021441807111973882,0.9999648569233778
0.00045945945945945947,0.021485926056648726,0.9999647482348022
0.00045945945945945947,0.021507985528986147,0.9999645780193158
0.00045945945945945947,0.021993293920409423,0.9999645168045083
0.00045945945945945947,0.022015353392746847,0.9999645010091291
0.00045945945945945947,0.022059472337421688,0.9999644005911689
0.00045945945945945947,0.022346245477808172,0.9999643714246492
0.00045945945945945947,0.022434483367157858,0.9999642458793329
0.00045945945945945947,0.022633018618194653,0.9999642239807908
0.00045945945945945947,0.022897732286243713,0.9999641819840328
0.00045945945945945947,0.0229859701755934,0.999964011583739
0.00045945945945945947,0.02338304067766699,0.9999639372268014
0.00045945945945945947,0.023802170652078004,0.9999638656715635
0.00045945945945945947,0.023824230124415424,0.9999637168923347
0.00045945945945945947,0.024221300626489015,0.9999637147853366
0.00045945945945945947,0.02426541957116386,0.9999636240421628
0.00045945945945945947,0.024508073766875495,0.9999635916014203
0.00045945945945945947,0.02457425218388776,0.9999629177126613
0.00045945945945945947,0.024640430600900026,0.9999628372999839
0.00045945945945945947,0.024728668490249715,0.999962500776769
0.00045945945945945947,0.024772787434924556,0.9999624412311882
0.00045945945945945947,0.024883084796611665,0.9999624058421377
0.00045945945945945947,0.02494926321362393,0.9999623429422357
0.00045945945945945947,0.02521397688167299,0.9999622060395811
0.00045945945945945947,0.025390452660372365,0.9999621248399618
0.00045945945945945947,0.025412512132709786,0.9999620421766202
0.00045945945945945947,0.02545663107738463,0.9999620268268136
0.00045945945945945947,0.02547869054972205,0.9999618601395034
0.00045945945945945947,0.025655166328421426,0.9999618212371577
0.00045945945945945947,0.02574340421777111,0.9999615432044513
0.00045945945945945947,0.026030177358157592,0.9999613130031748
0.00045945945945945947,0.026096355775169857,0.999961303725167
0.00045945945945945947,0.026316950498544076,0.9999611658915788
0.00045945945945945947,0.026449307332568606,0.9999610329774946
