precision,recall,threshold
0.5516721024193156,1.0,9.428868e-12
0.5516788161273442,1.0,9.643082e-12
0.5516855299987831,1.0,9.933828e-12
0.551692244033638,1.0,1.03427935e-11
0.5516989582319151,1.0,1.0634212e-11
0.5517056725936204,1.0,1.076712e-11
0.5517123871187596,1.0,1.0854528e-11
0.5517191018073389,1.0,1.0927211e-11
0.5517258166593642,1.0,1.1139394e-11
0.5517325316748415,1.0,1.1429099e-11
0.5517392468537767,1.0,1.1544406e-11
0.5517459621961758,1.0,1.1694777e-11
0.5517526777020448,1.0,1.1955658e-11
0.5517593933713896,1.0,1.2003344e-11
0.5517661092042163,1.0,1.2452207e-11
0.5517728252005307,1.0,1.2781368e-11
0.5517795413603389,1.0,1.2856209e-11
0.5517862576836468,1.0,1.296985e-11
0.5517929741704604,1.0,1.3017558e-11
0.5517996908207856,1.0,1.3486716e-11
0.5518064076346285,1.0,1.3557953e-11
0.5518131246119949,1.0,1.3785704e-11
0.551819841752891,1.0,1.3890753e-11
0.5518265590573227,1.0,1.4122262e-11
0.5518332765252958,1.0,1.4222224e-11
0.5518399941568164,1.0,1.4657798e-11
0.5518467119518905,1.0,1.4766225e-11
0.5518534299105241,1.0,1.4893737e-11
0.551860148032723,1.0,1.4960729e-11
0.5518668663184934,1.0,1.50141e-11
0.5518735847678411,1.0,1.5035938e-11
0.5518803033807721,1.0,1.5137688e-11
0.5518870221572925,1.0,1.514046e-11
0.5518937410974081,1.0,1.5496254e-11
0.5519004602011249,1.0,1.5565809e-11
0.551907179468449,1.0,1.5761193e-11
0.5519138988993864,1.0,1.577557e-11
0.5519206184939429,1.0,1.5798274e-11
0.5519273382521246,1.0,1.5877662e-11
0.5519340581739374,1.0,1.6062525e-11
0.5519407782593874,1.0,1.6214245e-11
0.5519474985084803,1.0,1.6336241e-11
0.5519542189212224,1.0,1.6352765e-11
0.5519609394976196,1.0,1.6498823e-11
0.5519676602376777,1.0,1.6719211e-11
0.5519811022088011,1.0,1.6744998e-11
0.5519878234398783,1.0,1.7134608e-11
0.5519945448346403,1.0,1.7600464e-11
0.5520012663930933,1.0,1.8111948e-11
0.5520079881152432,1.0,1.8135627e-11
0.5520147100010959,1.0,1.8236879e-11
0.5520214320506576,1.0,1.8479288e-11
0.552028154263934,1.0,1.8510542e-11
0.5520348766409313,1.0,1.882874e-11
0.5520415991816554,1.0,1.9304981e-11
0.5520483218861123,1.0,1.9366276e-11
0.552055044754308,1.0,1.9566399e-11
0.5520617677862484,1.0,1.9573827e-11
0.5520684909819396,1.0,1.9722418e-11
0.5520752143413874,1.0,1.998949e-11
0.5520819378645979,1.0,2.0118313e-11
0.5520886615515771,1.0,2.027502e-11
0.552095385402331,1.0,2.033055e-11
0.5521021094168655,1.0,2.0987958e-11
0.5521088335951868,1.0,2.1193963e-11
0.5521155579373006,1.0,2.1520084e-11
0.5521222824432129,1.0,2.1598709e-11
0.5521290071129299,1.0,2.1731313e-11
0.5521357319464575,1.0,2.1777245e-11
0.5521424569438016,1.0,2.1959688e-11
0.5521491821049682,1.0,2.1989697e-11
0.5521559074299635,1.0,2.2125756e-11
0.5521626329187932,1.0,2.2132088e-11
0.5521693585714633,1.0,2.2459274e-11
