false_positive_rate,true_positive_rate,threshold
2.7027027027027027e-05,0.32634783375981646,0.9999844431877136
2.7027027027027027e-05,0.32661254742786555,0.9999843835830688
2.7027027027027027e-05,0.3267669637342275,0.9999843239784241
2.7027027027027027e-05,0.32714197476396367,0.9999842047691345
2.7027027027027027e-05,0.3271860937086385,0.9999841451644897
2.7027027027027027e-05,0.3272522721256508,0.999984085559845
2.7027027027027027e-05,0.3274949263213624,0.9999838471412659
2.7027027027027027e-05,0.3280243536574605,0.9999837279319763
2.7027027027027027e-05,0.32824494838083473,0.9999836683273315
2.7027027027027027e-05,0.32861995941057087,0.9999836087226868
2.7027027027027027e-05,0.32868613782758316,0.999983549118042
2.7027027027027027e-05,0.32873025677225803,0.9999834895133972
2.7027027027027027e-05,0.32875231624459544,0.9999834299087524
2.7027027027027027e-05,0.3288184946616077,0.9999833703041077
2.7027027027027027e-05,0.32886261360628255,0.9999833106994629
2.7027027027027027e-05,0.3295464572487426,0.9999832510948181
2.7027027027027027e-05,0.3295905761934175,0.9999831914901733
2.7027027027027027e-05,0.3299214682784788,0.9999830722808838
2.7027027027027027e-05,0.33060531192093884,0.9999829530715942
2.7027027027027027e-05,0.3306494308656137,0.9999828934669495
2.7027027027027027e-05,0.3308479661166505,0.9999825954437256
2.7027027027027027e-05,0.33117885820171183,0.999982476234436
2.7027027027027027e-05,0.331553869231448,0.9999823570251465
2.7027027027027027e-05,0.33164210712079767,0.9999822378158569
2.7027027027027027e-05,0.33181858289949706,0.9999821782112122
2.7027027027027027e-05,0.33184064237183447,0.9999820590019226
2.7027027027027027e-05,0.3320612370952087,0.9999819993972778
2.7027027027027027e-05,0.3321494749845584,0.9999818205833435
2.7027027027027027e-05,0.332546545486632,0.9999817609786987
2.7027027027027027e-05,0.33285537809935584,0.9999816417694092
2.7027027027027027e-05,0.33437748169063797,0.9999812245368958
2.7027027027027027e-05,0.3348186711373864,0.999981164932251
2.7027027027027027e-05,0.3353701579458219,0.9999811053276062
2.7027027027027027e-05,0.33539221741815933,0.9999809861183167
2.7027027027027027e-05,0.3354363363628342,0.9999809265136719
2.7027027027027027e-05,0.3355686931968587,0.9999808669090271
2.7027027027027027e-05,0.33581134739257035,0.9999808073043823
2.7027027027027027e-05,0.33598782317126974,0.9999807476997375
2.7027027027027027e-05,0.3375981646519015,0.9999806880950928
2.7027027027027027e-05,0.3382158298773493,0.999980628490448
2.7027027027027027e-05,0.33852466249007324,0.9999805688858032
2.7027027027027027e-05,0.3392085061325333,0.9999805092811584
2.7027027027027027e-05,0.33942910085590755,0.9999804496765137
2.7027027027027027e-05,0.3398261713579811,0.9999803900718689
2.7027027027027027e-05,0.3399144092473308,0.9999802708625793
2.7027027027027027e-05,0.3403335392217418,0.9999802112579346
2.7027027027027027e-05,0.3407306097238154,0.999980092048645
2.7027027027027027e-05,0.34088502603017734,0.9999800324440002
2.7027027027027027e-05,0.34114973969822643,0.9999799728393555
2.7027027027027027e-05,0.34134827494926323,0.9999798536300659
2.7027027027027027e-05,0.34139239389393805,0.9999797940254211
2.7027027027027027e-05,0.34145857231095034,0.9999797344207764
2.7027027027027027e-05,0.342385070149122,0.9999796152114868
2.7027027027027027e-05,0.3427380217065208,0.999979555606842
2.7027027027027027e-05,0.3427600811788582,0.9999794960021973
2.7027027027027027e-05,0.34311303273625693,0.9999793767929077
2.7027027027027027e-05,0.3431571516809318,0.9999791383743286
2.7027027027027027e-05,0.3432674490426189,0.9999790787696838
2.7027027027027027e-05,0.3432895085149563,0.9999789595603943
2.7027027027027027e-05,0.34395129268507896,0.9999788999557495
2.7027027027027027e-05,0.34397335215741637,0.99997878074646
2.7027027027027027e-05,0.34423806582546546,0.9999786615371704
2.7027027027027027e-05,0.34426012529780287,0.9999786019325256
2.7027027027027027e-05,0.34430424424247774,0.9999785423278809
2.7027027027027027e-05,0.34437042265948997,0.9999784827232361
2.7027027027027027e-05,0.3449219094679255,0.9999784231185913
2.7027027027027027e-05,0.3453189799699991,0.9999783039093018
2.7027027027027027e-05,0.345363098914674,0.9999781847000122
2.7027027027027027e-05,0.3454954557486985,0.9999781250953674
2.7027027027027027e-05,0.3456498720550604,0.9999779462814331
2.7027027027027027e-05,0.34609106150180885,0.9999778866767883
2.7027027027027027e-05,0.34637783464219535,0.9999778270721436
2.7027027027027027e-05,0.3480102355951646,0.9999777674674988
2.7027027027027027e-05,0.3483852466249007,0.9999775886535645
2.7027027027027027e-05,0.348451425041913,0.9999775290489197
2.7027027027027027e-05,0.34869407923762463,0.9999774694442749
2.7027027027027027e-05,0.34873819818229945,0.9999773502349854
2.7027027027027027e-05,0.348870555016324,0.9999772310256958
2.7027027027027027e-05,0.3490690902673608,0.999977171421051
2.7027027027027027e-05,0.34909114973969824,0.9999771118164062
2.7027027027027027e-05,0.34959851760345895,0.9999769926071167
2.7027027027027027e-05,0.34990735021618286,0.9999768733978271
2.7027027027027027e-05,0.3499514691608577,0.9999765753746033
