false_positive_rate,true_positive_rate,threshold
0.0,0.0,inf
0.020783783783783785,0.659445866054884,1.0
0.020783783783783785,0.7375584576016941,0.9981947663760002
0.02091891891891892,0.7446174887496692,0.9981176302763146
0.021648648648648648,0.7667651989764405,0.9956658971465074
0.02337837837837838,0.8275831642107121,0.9944196690724075
0.02337837837837838,0.8319509397335215,0.9937711323160854
0.02337837837837838,0.8333186270184417,0.9932588430624478
0.023702702702702704,0.835634871613871,0.9932159236751763
0.02435135135135135,0.8393408629665579,0.9922260211664896
0.025054054054054056,0.8404438365834289,0.9919316984173375
0.025324324324324323,0.8418997617576988,0.9910507725299263
0.025594594594594594,0.8440395305744287,0.9903627785102581
0.025594594594594594,0.8509441454160417,0.9898582865916774
0.02564864864864865,0.851539751169152,0.9881692311184879
0.025783783783783785,0.8560178240536487,0.9856134907534241
0.025783783783783785,0.8569222624194829,0.9848999302953017
0.026,0.8573193329215565,0.984571979438269
0.027054054054054054,0.8578928792023295,0.982692516584749
0.02818918918918919,0.8621724168357893,0.9807804080980574
0.02827027027027027,0.8642680667078444,0.9766151233084365
0.02872972972972973,0.8658563487161387,0.9738936561503505
0.03205405405405405,0.8670034412776846,0.9665961717006951
0.03221621621621622,0.8674446307244331,0.9645592768893914
0.032783783783783785,0.8696505779581752,0.9629576058410654
0.033,0.8700917674049237,0.9620337087194804
0.03316216216216216,0.8703785405453102,0.9566244242353094
0.03594594594594595,0.8845848407306097,0.9515981071633695
0.03632432432432432,0.8847392570369716,0.9510444300686576
0.0372972972972973,0.8861731227389041,0.9476218967175032
0.03794594594594595,0.8864378364069532,0.9242443382099494
0.03921621621621622,0.8899232330362657,0.9173924550008155
0.03959459459459459,0.8902761845936645,0.9140612041748211
0.03959459459459459,0.8904306009000265,0.9037060825067517
0.04156756756756757,0.8908276714021001,0.8983473418543828
0.04245945945945946,0.8922835965763699,0.8953391565907843
0.043243243243243246,0.892813023912468,0.8930771291440773
0.04356756756756757,0.8929453807464925,0.8886059620606326
0.04356756756756757,0.8930115591635048,0.8886059620606324
0.043594594594594596,0.8951954469249096,0.8756010636468159
0.04362162162162162,0.895217506397247,0.8678893131165307
0.043702702702702705,0.8953719227036089,0.8678893131165306
0.04462162162162162,0.8960116474013942,0.8607586434894245
0.04508108108108108,0.8961219447630813,0.859158237356625
0.045216216216216215,0.8961440042354187,0.8591582373566249
0.045675675675675674,0.8963866584311303,0.8491914358032756
0.04635135135135135,0.8967175505161916,0.8473915217369996
0.047135135135135134,0.8975778699373511,0.8413316120248729
0.04745945945945946,0.8980631783287744,0.8383903326913995
0.047486486486486484,0.8982396541074738,0.8377065878279606
0.04772972972972973,0.9019897644048355,0.8377065878279599
0.04775675675675676,0.902276537545222,0.8356201931751871
0.047837837837837835,0.9024309538515839,0.8312822245564727
0.049540540540540544,0.906467837289332,0.828567775781056
0.05002702702702703,0.9074825730168534,0.8243282828505863
0.05043243243243243,0.9077914056295774,0.824328282850586
0.05048648648648649,0.9079458219359393,0.816776465783668
0.05048648648648649,0.9079678814082767,0.8085462050466761
0.052864864864864865,0.9101958881143563,0.8085462050466758
0.052918918918918915,0.9102400070590312,0.8026359092470161
0.053027027027027024,0.9120047648460249,0.7896485535154343
0.05359459459459459,0.9120930027353745,0.7896485535154342
0.054324324324324325,0.9122033000970616,0.7728313609636408
0.05464864864864865,0.9124018353480985,0.7728313609636407
0.05654054054054054,0.9132400952969205,0.7694175419041666
0.05662162162162162,0.9133503926586076,0.7666117131229455
0.05827027027027027,0.9149386746669019,0.7617804459151032
0.058351351351351353,0.9149827936115769,0.7530915026865089
0.060162162162162164,0.9213579811170917,0.7399077240264056
0.060162162162162164,0.921688873202153,0.737908512521385
0.06027027027027027,0.9218432895085149,0.7379085125213849
0.06027027027027027,0.922791846819024,0.7267047983127015
0.06118918918918919,0.922791846819024,0.7233256286789337
0.06118918918918919,0.9230124415423983,0.7207358994339413
0.06135135135135135,0.9238286420188829,0.7160852736230813
0.06148648648648649,0.9238286420188829,0.7145004517461004
0.06148648648648649,0.9240271772699197,0.7145004517461002
0.06254054054054053,0.9246227830230301,0.7137013873395368
0.06516216216216217,0.9282405364863673,0.7030479662844612
0.06602702702702702,0.9290567369628518,0.7011551531147565
0.06616216216216216,0.9290567369628518,0.7011551531147564
0.06624324324324324,0.9295420453542751,0.686501059961139
0.06689189189189189,0.9304023647754346,0.6865010599611387
