precision,recall,threshold
0.9617499289032135,0.895217506397247,0.8678893131165307
0.961771815897995,0.8951954469249096,0.8756010636468159
0.9617047560222359,0.8930115591635048,0.8886059620606324
0.9617020265614977,0.8929453807464925,0.8886059620606326
0.9619708601716065,0.892813023912468,0.8930771291440773
0.962613041408853,0.8922835965763699,0.8953391565907843
0.9633119438944682,0.8908276714021001,0.8983473418543828
0.9649772890270141,0.8904306009000265,0.9037060825067517
0.9649714272051264,0.8902761845936645,0.9140612041748211
0.9652812671978561,0.8899232330362657,0.9173924550008155
0.9662402616139271,0.8864378364069532,0.9242443382099494
0.9667886022333462,0.8861731227389041,0.9476218967175032
0.9675761742780633,0.8847392570369716,0.9510444300686576
0.9678976587014241,0.8845848407306097,0.9515981071633695
0.9698399823021902,0.8703785405453102,0.9566244242353094
0.9699734408813693,0.8700917674049237,0.9620337087194804
0.9701496210256915,0.8696505779581752,0.9629576058410654
0.9705787979760583,0.8674446307244331,0.9645592768893914
0.9707080935562745,0.8670034412776846,0.9665961717006951
0.9736319888872352,0.8658563487161387,0.9738936561503505
0.9739962709757614,0.8642680667078444,0.9766151233084365
0.9740075261046178,0.8621724168357893,0.9807804080980574
0.9749066205409741,0.8578928792023295,0.982692516584749
0.9758449254256014,0.8573193329215565,0.984571979438269
0.9760301507537689,0.8569222624194829,0.9848999302953017
0.9760054327322115,0.8560178240536487,0.9856134907534241
0.9760056635736138,0.851539751169152,0.9881692311184879
0.9760386620110318,0.8509441454160417,0.9898582865916774
0.9758473819786273,0.8440395305744287,0.9903627785102581
0.976037031353895,0.8418997617576988,0.9910507725299263
0.9762466048275509,0.8404438365834289,0.9919316984173375
0.9768677792041078,0.8393408629665579,0.9922260211664896
0.9773724134372259,0.835634871613871,0.9932159236751763
0.9776144509717657,0.8333186270184417,0.9932588430624478
0.9775784753363229,0.8319509397335215,0.9937711323160854
0.9774628071181053,0.8275831642107121,0.9944196690724075
0.977474690663667,0.7667651989764405,0.9956658971465074
0.9775840597758406,0.7446174887496692,0.9981176302763146
0.9775172494445095,0.7375584576016941,0.9981947663760002
0.9749209144571633,0.659445866054884,1.0
