precision,recall,threshold
0.5520483218861123,1.0,1.750265982689569e-54
0.552055044754308,1.0,1.7569894305611002e-54
0.5520617677862484,1.0,1.767731986126219e-54
0.5520684909819396,1.0,1.994793467720688e-54
0.5520752143413874,1.0,2.1274704027185375e-54
0.5520819378645979,1.0,2.1646443422129667e-54
0.5520886615515771,1.0,2.177815695428881e-54
0.552095385402331,1.0,2.3153340470880004e-54
0.5521021094168655,1.0,2.3806477501149498e-54
0.5521088335951868,1.0,2.4473328554921472e-54
0.5521155579373006,1.0,2.468780267059303e-54
0.5521222824432129,1.0,2.492624774116251e-54
0.5521290071129299,1.0,2.758870805929627e-54
0.5521357319464575,1.0,2.949686782383758e-54
0.5521424569438016,1.0,2.9965707698469647e-54
0.5521491821049682,1.0,3.0166630573715755e-54
0.5521559074299635,1.0,3.021343174772964e-54
0.5521626329187932,1.0,3.2884819719313343e-54
0.5521693585714633,1.0,3.288997748379049e-54
0.55217608438798,1.0,3.4124754086650075e-54
0.5521828103683493,1.0,3.559269502988208e-54
0.5521895365125769,1.0,3.681949396993933e-54
0.552196262820669,1.0,3.770312787081864e-54
0.5522029892926316,1.0,3.99319704935568e-54
0.5522097159284705,1.0,4.0017196483027864e-54
0.5522164427281919,1.0,4.037483091057644e-54
0.5522231696918016,1.0,4.108894654866719e-54
0.5522298968193059,1.0,4.3306954260273785e-54
0.5522366241107105,1.0,4.4223516192895086e-54
0.5522433515660214,1.0,4.685670524045152e-54
0.5522500791852447,1.0,5.218443524275127e-54
0.5522568069683864,1.0,5.525977680885953e-54
0.5522635349154524,1.0,5.529033501058635e-54
0.5522702630264489,1.0,5.580582109591733e-54
0.5522769913013815,1.0,5.82494813169593e-54
0.5522837197402566,1.0,6.532860148556851e-54
0.5522904483430799,1.0,6.885475774411233e-54
0.5522971771098576,1.0,7.577356203884414e-54
0.5523039060405955,1.0,7.749659272333518e-54
0.5523106351352998,1.0,8.140199144556188e-54
0.5523173643939763,1.0,8.898433194304603e-54
0.5523240938166312,1.0,9.052112835659885e-54
0.5523308234032702,1.0,9.057412503622987e-54
0.5523375531538995,1.0,9.910506363124694e-54
0.5523442830685252,1.0,9.989331630526584e-54
0.5523510131471531,1.0,1.0013881247362754e-53
0.5523577433897892,1.0,1.0684241027827634e-53
0.5523644737964396,1.0,1.082938681601524e-53
0.5523712043671102,1.0,1.0845769746062053e-53
0.5523779351018071,1.0,1.1299752873382402e-53
0.5523846660005362,1.0,1.1591829170759875e-53
0.5523913970633034,1.0,1.1681714137974398e-53
0.552398128290115,1.0,1.261656161731693e-53
0.5524048596809769,1.0,1.313848387795584e-53
0.5524115912358948,1.0,1.3275926263570388e-53
0.552418322954875,1.0,1.4507982609480614e-53
0.5524250548379235,1.0,1.4580199533454365e-53
0.5524317868850461,1.0,1.5767223641599012e-53
0.552438519096249,1.0,1.5851064961177739e-53
0.5524452514715381,1.0,1.6845935897846094e-53
0.5524519840109193,1.0,1.7389451357065212e-53
0.5524587167143988,1.0,1.7661485067187451e-53
0.5524654495819826,1.0,1.8627797497533229e-53
0.5524721826136765,1.0,1.9825868518256199e-53
0.5524789158094867,1.0,2.0535771866015472e-53
0.552485649169419,1.0,2.1300869041607816e-53
0.5524923826934796,1.0,2.1374196222353744e-53
0.5524991163816744,1.0,2.2010071675617543e-53
0.5525058502340093,1.0,2.2050599142131142e-53
0.5525125842504905,1.0,2.2231961775531347e-53
0.552519318431124,1.0,2.301494642649774e-53
0.5525260527759157,1.0,2.3349139697488068e-53
0.5525327872848715,1.0,2.3526421508286625e-53
0.5525395219579976,1.0,2.519280239653285e-53
0.5525462567953,1.0,2.5457824417529417e-53
0.5525529917967845,1.0,2.5955983520186664e-53
0.5525597269624574,1.0,2.6003788762242006e-53
0.5525664622923244,1.0,2.6280137229271565e-53
0.5525731977863917,1.0,2.707383535047729e-53
0.5525799334446652,1.0,2.7442326882363787e-53
0.552586669267151,1.0,2.787913524083483e-53
0.552593405253855,1.0,2.799875999078375e-53
0.5526001414047834,1.0,2.854355839583423e-53
0.552606877719942,1.0,2.863259838410591e-53
0.5526136141993369,1.0,2.8685769927635157e-53
0.552620350842974,1.0,2.891506174590364e-53
0.5526270876508594,1.0,2.952123971408856e-53
0.5526338246229991,1.0,2.958487710649127e-53
0.5526405617593992,1.0,2.9707107784945226e-53
0.5526472990600656,1.0,2.99483914954314e-53
0.5526540365250042,1.0,2.9997819874098775e-53
0.5526607741542213,1.0,3.037058323506166e-53
0.5526675119477226,1.0,3.06138571411024e-53
0.5526742499055143,1.0,3.07030450706483e-53
0.5526809880276023,1.0,3.070972941731955e-53
0.5526877263139928,1.0,3.07197423485635e-53
0.5526944647646915,1.0,3.073230705412977e-53
0.5527012033797047,1.0,3.0745621126973082e-53
0.5527079421590383,1.0,3.112803630059448e-53
0.5527146811026982,1.0,3.2128582852544684e-53
0.5527214202106906,1.0,3.292771764246279e-53
0.5527281594830215,1.0,3.3169852575019897e-53
0.5527348989196966,1.0,3.362835244343488e-53
0.5527416385207223,1.0,3.3652381809973407e-53
0.5527483782861045,1.0,3.404427441096491e-53
0.5527551182158491,1.0,3.4609766558566298e-53
0.5527618583099622,1.0,3.511163347890195e-53
0.5527685985684498,1.0,3.516980224305371e-53
0.5527753389913179,1.0,3.5576552024829855e-53
0.5527820795785726,1.0,3.715466084330595e-53
0.5527888203302197,1.0,3.744366028312235e-53
0.5527955612462655,1.0,3.794793221261491e-53
0.5528023023267158,1.0,3.8021035634220257e-53
0.5528090435715767,1.0,3.8357280396638966e-53
